Year,Performance Level,Result (%),PercProf,PercProfLEA,PercProfSTATE,Assessment,Gender,Service,Race
2023,PL 4,0.084,0.0,0.0,0.0,10ELA,Male,Non-economically Disadvantaged,White
2023,PL 3/4,0.703,70.3,70.3,67.7,10ELA,Male,Non-economically Disadvantaged,White
2023,PL 1,0.137,0.0,0.0,0.0,10ELA,Male,FARMS,All Students
2023,PL 2,0.563,0.0,0.0,0.0,10ELA,Male,FARMS,All Students
2023,PL 3,0.283,0.0,0.0,0.0,10ELA,Male,FARMS,All Students
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,FARMS,All Students
2023,PL 3/4,0.3,30.0,30.0,31.9,10ELA,Male,FARMS,All Students
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,FARMS,Am. Ind/AK
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,FARMS,Am. Ind/AK
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,FARMS,Am. Ind/AK
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,FARMS,Am. Ind/AK
2023,PL 3/4,0.00,0.0,0.0,25.0,10ELA,Male,FARMS,Am. Ind/AK
2023,PL 1,0.059,0.0,0.0,0.0,10ELA,Male,FARMS,Asian
2023,PL 2,0.367,0.0,0.0,0.0,10ELA,Male,FARMS,Asian
2023,PL 3,0.502,0.0,0.0,0.0,10ELA,Male,FARMS,Asian
2023,PL 4,0.072,0.0,0.0,0.0,10ELA,Male,FARMS,Asian
2023,PL 3/4,0.574,57.4,57.4,61.2,10ELA,Male,FARMS,Asian
2023,PL 1,0.094,0.0,0.0,0.0,10ELA,Male,FARMS,African Am.
2023,PL 2,0.585,0.0,0.0,0.0,10ELA,Male,FARMS,African Am.
2023,PL 3,0.306,0.0,0.0,0.0,10ELA,Male,FARMS,African Am.
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,FARMS,African Am.
2023,PL 3/4,0.321,32.1,32.1,26.3,10ELA,Male,FARMS,African Am.
2023,PL 1,0.176,0.0,0.0,0.0,10ELA,Male,FARMS,Hispanic
2023,PL 2,0.587,0.0,0.0,0.0,10ELA,Male,FARMS,Hispanic
2023,PL 3,0.229,0.0,0.0,0.0,10ELA,Male,FARMS,Hispanic
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,FARMS,Hispanic
2023,PL 3/4,0.237,23.7,23.7,29.1,10ELA,Male,FARMS,Hispanic
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,FARMS,HI/Pac. Isl.
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,FARMS,HI/Pac. Isl.
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,FARMS,HI/Pac. Isl.
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,FARMS,HI/Pac. Isl.
2023,PL 3/4,0.00,0.0,0.0,50.0,10ELA,Male,FARMS,HI/Pac. Isl.
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Male,FARMS,2+
2023,PL 2,0.692,0.0,0.0,0.0,10ELA,Male,FARMS,2+
2023,PL 3,0.25,0.0,0.0,0.0,10ELA,Male,FARMS,2+
2023,PL 4,0.058,0.0,0.0,0.0,10ELA,Male,FARMS,2+
2023,PL 3/4,0.308,30.8,30.8,39.2,10ELA,Male,FARMS,2+
2023,PL 1,0.101,0.0,0.0,0.0,10ELA,Male,FARMS,White
2023,PL 2,0.41,0.0,0.0,0.0,10ELA,Male,FARMS,White
2023,PL 3,0.453,0.0,0.0,0.0,10ELA,Male,FARMS,White
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,FARMS,White
2023,PL 3/4,0.489,48.9,48.9,41.6,10ELA,Male,FARMS,White
2023,PL 1,0.304,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,All Students
2023,PL 2,0.648,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,All Students
2023,PL 3,0.05,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,All Students
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,All Students
2023,PL 3/4,0.05,5.0,5.0,7.2,10ELA,Male,Multilingual Learner,All Students
2023,PL 1,0.171,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,Asian
2023,PL 2,0.707,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,Asian
2023,PL 3,0.122,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,Asian
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,Asian
2023,PL 3/4,0.122,12.2,12.2,17.6,10ELA,Male,Multilingual Learner,Asian
2023,PL 1,0.115,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,African Am.
2023,PL 2,0.795,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,African Am.
2023,PL 3,0.09,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,African Am.
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,African Am.
2023,PL 3/4,0.09,9.0,9.0,11.7,10ELA,Male,Multilingual Learner,African Am.
2023,PL 1,0.342,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,Hispanic
2023,PL 2,0.623,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,Hispanic
2023,PL 3,0.05,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,Hispanic
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,Hispanic
2023,PL 3/4,0.05,5.0,5.0,5.5,10ELA,Male,Multilingual Learner,Hispanic
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,2+
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,2+
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,2+
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,2+
2023,PL 3/4,0.00,0.0,0.0,16.7,10ELA,Male,Multilingual Learner,2+
2023,PL 1,0.167,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,White
2023,PL 2,0.7,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,White
2023,PL 3,0.133,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,White
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Multilingual Learner,White
2023,PL 3/4,0.133,13.3,13.3,16.7,10ELA,Male,Multilingual Learner,White
2023,PL 1,0.164,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,All Students
2023,PL 2,0.623,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,All Students
2023,PL 3,0.202,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,All Students
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,All Students
2023,PL 3/4,0.213,21.3,21.3,13.0,10ELA,Male,Students with Disabilities,All Students
2023,PL 1,0.093,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,Asian
2023,PL 2,0.519,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,Asian
2023,PL 3,0.333,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,Asian
2023,PL 4,0.056,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,Asian
2023,PL 3/4,0.389,38.9,38.9,29.8,10ELA,Male,Students with Disabilities,Asian
2023,PL 1,0.171,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,African Am.
2023,PL 2,0.711,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,African Am.
2023,PL 3,0.118,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,African Am.
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,African Am.
2023,PL 3/4,0.118,11.8,11.8,7.7,10ELA,Male,Students with Disabilities,African Am.
2023,PL 1,0.244,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,Hispanic
2023,PL 2,0.606,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,Hispanic
2023,PL 3,0.141,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,Hispanic
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,Hispanic
2023,PL 3/4,0.15,15.0,15.0,12.7,10ELA,Male,Students with Disabilities,Hispanic
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,HI/Pac. Isl.
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,HI/Pac. Isl.
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,HI/Pac. Isl.
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,HI/Pac. Isl.
2023,PL 3/4,0.00,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,HI/Pac. Isl.
2023,PL 1,0.108,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,2+
2023,PL 2,0.757,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,2+
2023,PL 3,0.135,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,2+
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,2+
2023,PL 3/4,0.135,13.5,13.5,13.5,10ELA,Male,Students with Disabilities,2+
2023,PL 1,0.084,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,White
2023,PL 2,0.544,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,White
2023,PL 3,0.356,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,White
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Students with Disabilities,White
2023,PL 3/4,0.372,37.2,37.2,20.2,10ELA,Male,Students with Disabilities,White
2023,PL 1,0.071,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,All Students
2023,PL 2,0.406,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,All Students
2023,PL 3,0.463,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,All Students
2023,PL 4,0.059,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,All Students
2023,PL 3/4,0.522,52.2,52.2,51.1,10ELA,Male,Students without Disabilities,All Students
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Am. Ind/AK
2023,PL 2,0.583,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Am. Ind/AK
2023,PL 3,0.333,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Am. Ind/AK
2023,PL 4,0.083,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Am. Ind/AK
2023,PL 3/4,0.417,41.7,41.7,41.0,10ELA,Male,Students without Disabilities,Am. Ind/AK
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Asian
2023,PL 2,0.207,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Asian
2023,PL 3,0.622,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Asian
2023,PL 4,0.154,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Asian
2023,PL 3/4,0.776,77.6,77.6,77.6,10ELA,Male,Students without Disabilities,Asian
2023,PL 1,0.052,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,African Am.
2023,PL 2,0.51,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,African Am.
2023,PL 3,0.416,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,African Am.
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,African Am.
2023,PL 3/4,0.438,43.8,43.8,37.3,10ELA,Male,Students without Disabilities,African Am.
2023,PL 1,0.15,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Hispanic
2023,PL 2,0.542,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Hispanic
2023,PL 3,0.291,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Hispanic
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,Hispanic
2023,PL 3/4,0.308,30.8,30.8,35.3,10ELA,Male,Students without Disabilities,Hispanic
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,HI/Pac. Isl.
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,HI/Pac. Isl.
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,HI/Pac. Isl.
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,HI/Pac. Isl.
2023,PL 3/4,0.00,0.0,0.0,56.3,10ELA,Male,Students without Disabilities,HI/Pac. Isl.
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,2+
2023,PL 2,0.294,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,2+
2023,PL 3,0.592,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,2+
2023,PL 4,0.098,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,2+
2023,PL 3/4,0.691,69.1,69.1,62.2,10ELA,Male,Students without Disabilities,2+
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,White
2023,PL 2,0.247,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,White
2023,PL 3,0.649,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,White
2023,PL 4,0.091,0.0,0.0,0.0,10ELA,Male,Students without Disabilities,White
2023,PL 3/4,0.74,74.0,74.0,67.7,10ELA,Male,Students without Disabilities,White
2023,PL 1,0.172,0.0,0.0,0.0,10ELA,Male,Homeless,All Students
2023,PL 2,0.586,0.0,0.0,0.0,10ELA,Male,Homeless,All Students
2023,PL 3,0.241,0.0,0.0,0.0,10ELA,Male,Homeless,All Students
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Homeless,All Students
2023,PL 3/4,0.241,24.1,24.1,17.1,10ELA,Male,Homeless,All Students
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Homeless,Asian
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Homeless,Asian
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Homeless,Asian
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Homeless,Asian
2023,PL 3/4,0.00,0.0,0.0,66.7,10ELA,Male,Homeless,Asian
2023,PL 1,0.231,0.0,0.0,0.0,10ELA,Male,Homeless,African Am.
2023,PL 2,0.538,0.0,0.0,0.0,10ELA,Male,Homeless,African Am.
2023,PL 3,0.231,0.0,0.0,0.0,10ELA,Male,Homeless,African Am.
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Homeless,African Am.
2023,PL 3/4,0.231,23.1,23.1,18.3,10ELA,Male,Homeless,African Am.
2023,PL 1,0.167,0.0,0.0,0.0,10ELA,Male,Homeless,Hispanic
2023,PL 2,0.75,0.0,0.0,0.0,10ELA,Male,Homeless,Hispanic
2023,PL 3,0.083,0.0,0.0,0.0,10ELA,Male,Homeless,Hispanic
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Homeless,Hispanic
2023,PL 3/4,0.083,8.3,8.3,4.3,10ELA,Male,Homeless,Hispanic
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Homeless,White
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Homeless,White
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Homeless,White
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Homeless,White
2023,PL 3/4,0.00,0.0,0.0,33.3,10ELA,Male,Homeless,White
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,All Students
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,All Students
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,All Students
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,All Students
2023,PL 3/4,0.00,0.0,0.0,15.3,10ELA,Male,Foster Care,All Students
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,African Am.
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,African Am.
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,African Am.
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,African Am.
2023,PL 3/4,0.00,0.0,0.0,10.5,10ELA,Male,Foster Care,African Am.
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,White
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,White
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,White
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Foster Care,White
2023,PL 3/4,0.00,0.0,0.0,22.2,10ELA,Male,Foster Care,White
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Male,Military Connected,All Students
2023,PL 2,0.333,0.0,0.0,0.0,10ELA,Male,Military Connected,All Students
2023,PL 3,0.556,0.0,0.0,0.0,10ELA,Male,Military Connected,All Students
2023,PL 4,0.093,0.0,0.0,0.0,10ELA,Male,Military Connected,All Students
2023,PL 3/4,0.648,64.8,64.8,70.1,10ELA,Male,Military Connected,All Students
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Am. Ind/AK
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Am. Ind/AK
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Am. Ind/AK
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Am. Ind/AK
2023,PL 3/4,0.00,0.0,0.0,33.3,10ELA,Male,Military Connected,Am. Ind/AK
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Asian
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Asian
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Asian
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Asian
2023,PL 3/4,0.00,0.0,0.0,82.8,10ELA,Male,Military Connected,Asian
2023,PL 1,0.077,0.0,0.0,0.0,10ELA,Male,Military Connected,African Am.
2023,PL 2,0.615,0.0,0.0,0.0,10ELA,Male,Military Connected,African Am.
2023,PL 3,0.308,0.0,0.0,0.0,10ELA,Male,Military Connected,African Am.
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Male,Military Connected,African Am.
2023,PL 3/4,0.308,30.8,30.8,50.8,10ELA,Male,Military Connected,African Am.
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Hispanic
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Hispanic
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Hispanic
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,Hispanic
2023,PL 3/4,0.00,0.0,0.0,68.4,10ELA,Male,Military Connected,Hispanic
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,2+
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,2+
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,2+
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Male,Military Connected,2+
2023,PL 3/4,0.00,0.0,0.0,75.0,10ELA,Male,Military Connected,2+
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Male,Military Connected,White
2023,PL 2,0.261,0.0,0.0,0.0,10ELA,Male,Military Connected,White
2023,PL 3,0.565,0.0,0.0,0.0,10ELA,Male,Military Connected,White
2023,PL 4,0.174,0.0,0.0,0.0,10ELA,Male,Military Connected,White
2023,PL 3/4,0.739,73.9,73.9,77.0,10ELA,Male,Military Connected,White
2023,PL 1,0.052,0.0,0.0,0.0,10ELA,Female,All Students,All Students
2023,PL 2,0.325,0.0,0.0,0.0,10ELA,Female,All Students,All Students
2023,PL 3,0.528,0.0,0.0,0.0,10ELA,Female,All Students,All Students
2023,PL 4,0.095,0.0,0.0,0.0,10ELA,Female,All Students,All Students
2023,PL 3/4,0.623,62.3,62.3,61.3,10ELA,Female,All Students,All Students
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Female,All Students,Am. Ind/AK
2023,PL 2,0.2,0.0,0.0,0.0,10ELA,Female,All Students,Am. Ind/AK
2023,PL 3,0.6,0.0,0.0,0.0,10ELA,Female,All Students,Am. Ind/AK
2023,PL 4,0.2,0.0,0.0,0.0,10ELA,Female,All Students,Am. Ind/AK
2023,PL 3/4,0.8,80.0,80.0,63.5,10ELA,Female,All Students,Am. Ind/AK
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Female,All Students,Asian
2023,PL 2,0.152,0.0,0.0,0.0,10ELA,Female,All Students,Asian
2023,PL 3,0.622,0.0,0.0,0.0,10ELA,Female,All Students,Asian
2023,PL 4,0.208,0.0,0.0,0.0,10ELA,Female,All Students,Asian
2023,PL 3/4,0.83,83.0,83.0,83.0,10ELA,Female,All Students,Asian
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Female,All Students,African Am.
2023,PL 2,0.381,0.0,0.0,0.0,10ELA,Female,All Students,African Am.
2023,PL 3,0.525,0.0,0.0,0.0,10ELA,Female,All Students,African Am.
2023,PL 4,0.053,0.0,0.0,0.0,10ELA,Female,All Students,African Am.
2023,PL 3/4,0.578,57.8,57.8,50.4,10ELA,Female,All Students,African Am.
2023,PL 1,0.107,0.0,0.0,0.0,10ELA,Female,All Students,Hispanic
2023,PL 2,0.477,0.0,0.0,0.0,10ELA,Female,All Students,Hispanic
2023,PL 3,0.388,0.0,0.0,0.0,10ELA,Female,All Students,Hispanic
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Female,All Students,Hispanic
2023,PL 3/4,0.417,41.7,41.7,46.4,10ELA,Female,All Students,Hispanic
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Female,All Students,HI/Pac. Isl.
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Female,All Students,HI/Pac. Isl.
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Female,All Students,HI/Pac. Isl.
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Female,All Students,HI/Pac. Isl.
2023,PL 3/4,0.00,0.0,0.0,70.5,10ELA,Female,All Students,HI/Pac. Isl.
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Female,All Students,2+
2023,PL 2,0.184,0.0,0.0,0.0,10ELA,Female,All Students,2+
2023,PL 3,0.662,0.0,0.0,0.0,10ELA,Female,All Students,2+
2023,PL 4,0.147,0.0,0.0,0.0,10ELA,Female,All Students,2+
2023,PL 3/4,0.809,80.9,80.9,68.0,10ELA,Female,All Students,2+
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Female,All Students,White
2023,PL 2,0.172,0.0,0.0,0.0,10ELA,Female,All Students,White
2023,PL 3,0.658,0.0,0.0,0.0,10ELA,Female,All Students,White
2023,PL 4,0.158,0.0,0.0,0.0,10ELA,Female,All Students,White
2023,PL 3/4,0.816,81.6,81.6,77.1,10ELA,Female,All Students,White
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Female,ADA 504,All Students
2023,PL 2,0.274,0.0,0.0,0.0,10ELA,Female,ADA 504,All Students
2023,PL 3,0.596,0.0,0.0,0.0,10ELA,Female,ADA 504,All Students
2023,PL 4,0.109,0.0,0.0,0.0,10ELA,Female,ADA 504,All Students
2023,PL 3/4,0.706,70.6,70.6,65.0,10ELA,Female,ADA 504,All Students
2023,PL 1,0.074,0.0,0.0,0.0,10ELA,Female,ADA 504,Asian
2023,PL 2,0.407,0.0,0.0,0.0,10ELA,Female,ADA 504,Asian
2023,PL 3,0.37,0.0,0.0,0.0,10ELA,Female,ADA 504,Asian
2023,PL 4,0.148,0.0,0.0,0.0,10ELA,Female,ADA 504,Asian
2023,PL 3/4,0.519,51.9,51.9,60.3,10ELA,Female,ADA 504,Asian
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Female,ADA 504,African Am.
2023,PL 2,0.417,0.0,0.0,0.0,10ELA,Female,ADA 504,African Am.
2023,PL 3,0.486,0.0,0.0,0.0,10ELA,Female,ADA 504,African Am.
2023,PL 4,0.056,0.0,0.0,0.0,10ELA,Female,ADA 504,African Am.
2023,PL 3/4,0.542,54.2,54.2,45.8,10ELA,Female,ADA 504,African Am.
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Female,ADA 504,Hispanic
2023,PL 2,0.415,0.0,0.0,0.0,10ELA,Female,ADA 504,Hispanic
2023,PL 3,0.509,0.0,0.0,0.0,10ELA,Female,ADA 504,Hispanic
2023,PL 4,0.057,0.0,0.0,0.0,10ELA,Female,ADA 504,Hispanic
2023,PL 3/4,0.566,56.6,56.6,56.1,10ELA,Female,ADA 504,Hispanic
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Female,ADA 504,HI/Pac. Isl.
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Female,ADA 504,HI/Pac. Isl.
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Female,ADA 504,HI/Pac. Isl.
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Female,ADA 504,HI/Pac. Isl.
2023,PL 3/4,0.00,0.0,0.0,50.0,10ELA,Female,ADA 504,HI/Pac. Isl.
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Female,ADA 504,2+
2023,PL 2,0.19,0.0,0.0,0.0,10ELA,Female,ADA 504,2+
2023,PL 3,0.667,0.0,0.0,0.0,10ELA,Female,ADA 504,2+
2023,PL 4,0.143,0.0,0.0,0.0,10ELA,Female,ADA 504,2+
2023,PL 3/4,0.81,81.0,81.0,64.6,10ELA,Female,ADA 504,2+
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Female,ADA 504,White
2023,PL 2,0.181,0.0,0.0,0.0,10ELA,Female,ADA 504,White
2023,PL 3,0.67,0.0,0.0,0.0,10ELA,Female,ADA 504,White
2023,PL 4,0.135,0.0,0.0,0.0,10ELA,Female,ADA 504,White
2023,PL 3/4,0.805,80.5,80.5,74.3,10ELA,Female,ADA 504,White
2023,PL 1,0.065,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,All Students
2023,PL 2,0.458,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,All Students
2023,PL 3,0.446,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,All Students
2023,PL 4,0.05,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,All Students
2023,PL 3/4,0.476,47.6,47.6,46.1,10ELA,Female,Economically Disadvantaged,All Students
2023,PL 1,0.00,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,Am. Ind/AK
2023,PL 2,0.00,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,Am. Ind/AK
2023,PL 3,0.00,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,Am. Ind/AK
2023,PL 4,0.00,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,Am. Ind/AK
2023,PL 3/4,0.00,0.0,0.0,53.3,10ELA,Female,Economically Disadvantaged,Am. Ind/AK
2023,PL 1,0.05,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,Asian
2023,PL 2,0.249,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,Asian
2023,PL 3,0.603,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,Asian
2023,PL 4,0.101,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,Asian
2023,PL 3/4,0.704,70.4,70.4,68.6,10ELA,Female,Economically Disadvantaged,Asian
2023,PL 1,0.059,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,African Am.
2023,PL 2,0.46,0.0,0.0,0.0,10ELA,Female,Economically Disadvantaged,African Am.
